bboxes,scores,labels,timestamp,width,height,cctvid,region_and_name,centername,img_directory
"[[1248.2773209596248, 642.1724317905517, 629.1006489511348, 709.5752260091093]]",[0.7546177447607179],[6],1693537372570,1600,900,E900937,[국도77호선]15MPOLE(보령방향)외부회전카메라#02,국가교통정보센터(국도),/home/cctv_images\E900937_1693537372570.jpg
"[[1248.2773209596248, 945.9008339475482, 629.1006489511348, 849.6775459614466]]",[0.8251551514387006],[19],1693537372570,1600,900,E900937,[국도77호선]15MPOLE(보령방향)외부회전카메라#02,국가교통정보센터(국도),/home/cctv_images\E900937_1693537372570.jpg
"[[1248.2773209596248, 353.2562675216951, 629.1006489511348, 449.7968937081577]]",[0.7447180836176215],[8],1693537372570,1600,900,E900937,[국도77호선]15MPOLE(보령방향)외부회전카메라#02,국가교통정보센터(국도),/home/cctv_images\E900937_1693537372570.jpg
"[[1248.2773209596248, 1391.451423861891, 629.1006489511348, 458.8803096940978]]",[0.7760382141538498],[7],1693537372570,1600,900,E900937,[국도77호선]15MPOLE(보령방향)외부회전카메라#02,국가교통정보센터(국도),/home/cctv_images\E900937_1693537372570.jpg
"[[1248.2773209596248, 1109.693627115482, 629.1006489511348, 646.7464662729315]]",[0.6423748061766352],[7],1693537372570,1600,900,E900937,[국도77호선]15MPOLE(보령방향)외부회전카메라#02,국가교통정보센터(국도),/home/cctv_images\E900937_1693537372570.jpg
"[[1248.2773209596248, 479.1227742301852, 629.1006489511348, 91.48898908963164]]",[0.816420757074313],[13],1693537372570,1600,900,E900937,[국도77호선]15MPOLE(보령방향)외부회전카메라#02,국가교통정보센터(국도),/home/cctv_images\E900937_1693537372570.jpg
"[[1248.2773209596248, 1510.6523030640453, 629.1006489511348, 118.62650331491793]]",[0.9226579014398897],[11],1693537372570,1600,900,E900937,[국도77호선]15MPOLE(보령방향)외부회전카메라#02,국가교통정보센터(국도),/home/cctv_images\E900937_1693537372570.jpg
"[[1248.2773209596248, 1209.9307584953071, 629.1006489511348, 574.8514892816859]]",[0.9089117635287829],[19],1693537372570,1600,900,E900937,[국도77호선]15MPOLE(보령방향)외부회전카메라#02,국가교통정보센터(국도),/home/cctv_images\E900937_1693537372570.jpg
"[[1248.2773209596248, 1498.4339859218533, 629.1006489511348, 693.6280130290296]]",[0.5266025419392599],[7],1693537372570,1600,900,E900937,[국도77호선]15MPOLE(보령방향)외부회전카메라#02,국가교통정보센터(국도),/home/cctv_images\E900937_1693537372570.jpg
"[[1248.2773209596248, 866.8287886343434, 629.1006489511348, 829.5537571077826]]",[0.8852078476020879],[11],1693537372570,1600,900,E900937,[국도77호선]15MPOLE(보령방향)외부회전카메라#02,국가교통정보센터(국도),/home/cctv_images\E900937_1693537372570.jpg
"[[1248.2773209596248, 1221.8356954250798, 629.1006489511348, 673.8476742202727]]",[0.9499456002601459],[20],1693537372570,1600,900,E900937,[국도77호선]15MPOLE(보령방향)외부회전카메라#02,국가교통정보센터(국도),/home/cctv_images\E900937_1693537372570.jpg
"[[1248.2773209596248, 928.5895817264864, 629.1006489511348, 680.316106904433]]",[0.6489278312311755],[7],1693537372570,1600,900,E900937,[국도77호선]15MPOLE(보령방향)외부회전카메라#02,국가교통정보센터(국도),/home/cctv_images\E900937_1693537372570.jpg
"[[1248.2773209596248, 287.68659093079117, 629.1006489511348, 359.38495305538925]]",[0.7909617737784396],[3],1693537372570,1600,900,E900937,[국도77호선]15MPOLE(보령방향)외부회전카메라#02,국가교통정보센터(국도),/home/cctv_images\E900937_1693537372570.jpg
"[[1248.2773209596248, 464.79710275068805, 629.1006489511348, 145.27941518864895]]",[0.8390316221091221],[14],1693537372570,1600,900,E900937,[국도77호선]15MPOLE(보령방향)외부회전카메라#02,국가교통정보센터(국도),/home/cctv_images\E900937_1693537372570.jpg
"[[1248.2773209596248, 957.8310837401917, 629.1006489511348, 538.3433274139109]]",[0.794255995066588],[4],1693537372570,1600,900,E900937,[국도77호선]15MPOLE(보령방향)외부회전카메라#02,국가교통정보센터(국도),/home/cctv_images\E900937_1693537372570.jpg
"[[1248.2773209596248, 826.4979019791497, 629.1006489511348, 601.3583105326591]]",[0.5802449254551041],[5],1693537372570,1600,900,E900937,[국도77호선]15MPOLE(보령방향)외부회전카메라#02,국가교통정보센터(국도),/home/cctv_images\E900937_1693537372570.jpg
"[[1248.2773209596248, 1211.2406303247983, 629.1006489511348, 138.3596271907248]]",[0.5438860389764191],[13],1693537372570,1600,900,E900937,[국도77호선]15MPOLE(보령방향)외부회전카메라#02,국가교통정보센터(국도),/home/cctv_images\E900937_1693537372570.jpg
"[[1248.2773209596248, 476.67502839880933, 629.1006489511348, 658.0972630682853]]",[0.973976184749759],[4],1693537372570,1600,900,E900937,[국도77호선]15MPOLE(보령방향)외부회전카메라#02,국가교통정보센터(국도),/home/cctv_images\E900937_1693537372570.jpg
"[[1248.2773209596248, 793.2016874416676, 629.1006489511348, 207.08495050311134]]",[0.5106335288212762],[11],1693537372570,1600,900,E900937,[국도77호선]15MPOLE(보령방향)외부회전카메라#02,국가교통정보센터(국도),/home/cctv_images\E900937_1693537372570.jpg
"[[1248.2773209596248, 1144.0776016297984, 629.1006489511348, 675.5438468563507]]",[0.9509840528036739],[16],1693537372570,1600,900,E900937,[국도77호선]15MPOLE(보령방향)외부회전카메라#02,국가교통정보센터(국도),/home/cctv_images\E900937_1693537372570.jpg
"[[1248.2773209596248, 1490.7790921674725, 629.1006489511348, 565.9565563131662]]",[0.830654466733711],[3],1693537372570,1600,900,E900937,[국도77호선]15MPOLE(보령방향)외부회전카메라#02,국가교통정보센터(국도),/home/cctv_images\E900937_1693537372570.jpg
"[[1248.2773209596248, 818.6917143879602, 629.1006489511348, 391.7822565488972]]",[0.8259173554805391],[0],1693537372570,1600,900,E900937,[국도77호선]15MPOLE(보령방향)외부회전카메라#02,국가교통정보센터(국도),/home/cctv_images\E900937_1693537372570.jpg
"[[1248.2773209596248, 1493.0084211174117, 629.1006489511348, 693.1551186119432]]",[0.7630883520459735],[17],1693537372570,1600,900,E900937,[국도77호선]15MPOLE(보령방향)외부회전카메라#02,국가교통정보센터(국도),/home/cctv_images\E900937_1693537372570.jpg
"[[1248.2773209596248, 809.3182371924238, 629.1006489511348, 471.38779689636647]]",[0.9997844673327922],[22],1693537372570,1600,900,E900937,[국도77호선]15MPOLE(보령방향)외부회전카메라#02,국가교통정보센터(국도),/home/cctv_images\E900937_1693537372570.jpg
"[[1248.2773209596248, 288.93788525422826, 629.1006489511348, 215.19181366298437]]",[0.7812029709104358],[2],1693537372570,1600,900,E900937,[국도77호선]15MPOLE(보령방향)외부회전카메라#02,국가교통정보센터(국도),/home/cctv_images\E900937_1693537372570.jpg
"[[1248.2773209596248, 1477.5913890667894, 629.1006489511348, 870.8639376818044]]",[0.5219400890739421],[20],1693537372570,1600,900,E900937,[국도77호선]15MPOLE(보령방향)외부회전카메라#02,국가교통정보센터(국도),/home/cctv_images\E900937_1693537372570.jpg
"[[1248.2773209596248, 1077.681330890453, 629.1006489511348, 900]]",[0.6915637958448266],[17],1693537372570,1600,900,E900937,[국도77호선]15MPOLE(보령방향)외부회전카메라#02,국가교통정보센터(국도),/home/cctv_images\E900937_1693537372570.jpg
"[[1248.2773209596248, 1533.030335100108, 629.1006489511348, 647.0072401119381]]",[0.6395455612135773],[0],1693537372570,1600,900,E900937,[국도77호선]15MPOLE(보령방향)외부회전카메라#02,국가교통정보센터(국도),/home/cctv_images\E900937_1693537372570.jpg
"[[1248.2773209596248, 1385.5267186814863, 629.1006489511348, 489.2253351945566]]",[0.7339817495675081],[8],1693537372570,1600,900,E900937,[국도77호선]15MPOLE(보령방향)외부회전카메라#02,국가교통정보센터(국도),/home/cctv_images\E900937_1693537372570.jpg
"[[1248.2773209596248, 1401.5153613458722, 629.1006489511348, 900]]",[0.6554180317518747],[0],1693537372570,1600,900,E900937,[국도77호선]15MPOLE(보령방향)외부회전카메라#02,국가교통정보센터(국도),/home/cctv_images\E900937_1693537372570.jpg
"[[1248.2773209596248, 1600, 629.1006489511348, 365.68369196854195]]",[0.6019619541207484],[8],1693537372570,1600,900,E900937,[국도77호선]15MPOLE(보령방향)외부회전카메라#02,국가교통정보센터(국도),/home/cctv_images\E900937_1693537372570.jpg
"[[1248.2773209596248, 1209.529841871071, 629.1006489511348, 192.97555018519708]]",[0.5807210988202087],[14],1693537372570,1600,900,E900937,[국도77호선]15MPOLE(보령방향)외부회전카메라#02,국가교통정보센터(국도),/home/cctv_images\E900937_1693537372570.jpg
"[[1248.2773209596248, 604.6017195927951, 629.1006489511348, 519.7200897661385]]",[0.6807821363433433],[5],1693537372570,1600,900,E900937,[국도77호선]15MPOLE(보령방향)외부회전카메라#02,국가교통정보센터(국도),/home/cctv_images\E900937_1693537372570.jpg
"[[1248.2773209596248, 1231.592608098237, 629.1006489511348, 168.94476219743052]]",[0.9773570733104161],[16],1693537372570,1600,900,E900937,[국도77호선]15MPOLE(보령방향)외부회전카메라#02,국가교통정보센터(국도),/home/cctv_images\E900937_1693537372570.jpg
"[[1248.2773209596248, 811.8477114947601, 629.1006489511348, 586.7438060116244]]",[0.9912268923567532],[4],1693537372570,1600,900,E900937,[국도77호선]15MPOLE(보령방향)외부회전카메라#02,국가교통정보센터(국도),/home/cctv_images\E900937_1693537372570.jpg
"[[1248.2773209596248, 84.57544263171644, 629.1006489511348, 14.598880528894524]]",[0.7183662627431285],[19],1693537372570,1600,900,E900937,[국도77호선]15MPOLE(보령방향)외부회전카메라#02,국가교통정보센터(국도),/home/cctv_images\E900937_1693537372570.jpg
"[[1248.2773209596248, 1118.4755635516315, 629.1006489511348, 822.2806561920921]]",[0.6578004411964473],[17],1693537372570,1600,900,E900937,[국도77호선]15MPOLE(보령방향)외부회전카메라#02,국가교통정보센터(국도),/home/cctv_images\E900937_1693537372570.jpg
"[[1248.2773209596248, 1014.4688240043502, 629.1006489511348, 863.888769594156]]",[0.8669895583440618],[5],1693537372570,1600,900,E900937,[국도77호선]15MPOLE(보령방향)외부회전카메라#02,국가교통정보센터(국도),/home/cctv_images\E900937_1693537372570.jpg
"[[1248.2773209596248, 882.5358658407827, 629.1006489511348, 304.8927866462175]]",[0.609013441342116],[2],1693537372570,1600,900,E900937,[국도77호선]15MPOLE(보령방향)외부회전카메라#02,국가교통정보센터(국도),/home/cctv_images\E900937_1693537372570.jpg
"[[1248.2773209596248, 1200.4313461454135, 629.1006489511348, 865.5029405738094]]",[0.9889721179302267],[19],1693537372570,1600,900,E900937,[국도77호선]15MPOLE(보령방향)외부회전카메라#02,국가교통정보센터(국도),/home/cctv_images\E900937_1693537372570.jpg
"[[1248.2773209596248, 612.8539814423114, 629.1006489511348, 800.2627596032385]]",[0.6388452523631838],[2],1693537372570,1600,900,E900937,[국도77호선]15MPOLE(보령방향)외부회전카메라#02,국가교통정보센터(국도),/home/cctv_images\E900937_1693537372570.jpg
"[[1248.2773209596248, 1380.800864509049, 629.1006489511348, 880.6396338087749]]",[0.787649641184441],[4],1693537372570,1600,900,E900937,[국도77호선]15MPOLE(보령방향)외부회전카메라#02,국가교통정보센터(국도),/home/cctv_images\E900937_1693537372570.jpg
"[[1248.2773209596248, 1204.6507568588393, 629.1006489511348, 170.786433992066]]",[0.6555221161246296],[14],1693537372570,1600,900,E900937,[국도77호선]15MPOLE(보령방향)외부회전카메라#02,국가교통정보센터(국도),/home/cctv_images\E900937_1693537372570.jpg
"[[1248.2773209596248, 557.991073506212, 629.1006489511348, 260.51644651665504]]",[0.5374945046407543],[12],1693537372570,1600,900,E900937,[국도77호선]15MPOLE(보령방향)외부회전카메라#02,국가교통정보센터(국도),/home/cctv_images\E900937_1693537372570.jpg
"[[1248.2773209596248, 253.62366220162914, 629.1006489511348, 807.3452749354377]]",[0.6525886393109206],[5],1693537372570,1600,900,E900937,[국도77호선]15MPOLE(보령방향)외부회전카메라#02,국가교통정보센터(국도),/home/cctv_images\E900937_1693537372570.jpg
"[[1248.2773209596248, 927.2165563744683, 629.1006489511348, 900]]",[0.9756318439649153],[8],1693537372570,1600,900,E900937,[국도77호선]15MPOLE(보령방향)외부회전카메라#02,국가교통정보센터(국도),/home/cctv_images\E900937_1693537372570.jpg
"[[1248.2773209596248, 1579.7082041066153, 629.1006489511348, 884.7071664323416]]",[0.5155489237023154],[21],1693537372570,1600,900,E900937,[국도77호선]15MPOLE(보령방향)외부회전카메라#02,국가교통정보센터(국도),/home/cctv_images\E900937_1693537372570.jpg
"[[1248.2773209596248, 1101.7213937430722, 629.1006489511348, 413.38674900264266]]",[0.5816704314163748],[16],1693537372570,1600,900,E900937,[국도77호선]15MPOLE(보령방향)외부회전카메라#02,국가교통정보센터(국도),/home/cctv_images\E900937_1693537372570.jpg
"[[1248.2773209596248, 556.8524777969907, 629.1006489511348, 236.05458660447533]]",[0.9857138488958805],[3],1693537372570,1600,900,E900937,[국도77호선]15MPOLE(보령방향)외부회전카메라#02,국가교통정보센터(국도),/home/cctv_images\E900937_1693537372570.jpg
"[[1248.2773209596248, 1524.5511592170933, 629.1006489511348, 662.1168466812034]]",[0.6506790213510367],[22],1693537372570,1600,900,E900937,[국도77호선]15MPOLE(보령방향)외부회전카메라#02,국가교통정보센터(국도),/home/cctv_images\E900937_1693537372570.jpg
"[[1248.2773209596248, 1552.3076501059643, 629.1006489511348, 568.7279258178971]]",[0.8297802232183051],[22],1693537372570,1600,900,E900937,[국도77호선]15MPOLE(보령방향)외부회전카메라#02,국가교통정보센터(국도),/home/cctv_images\E900937_1693537372570.jpg
"[[1248.2773209596248, 187.92121511013758, 629.1006489511348, 212.52122760468188]]",[0.5048593651309569],[20],1693537372570,1600,900,E900937,[국도77호선]15MPOLE(보령방향)외부회전카메라#02,국가교통정보센터(국도),/home/cctv_images\E900937_1693537372570.jpg
"[[1248.2773209596248, 269.04960254073177, 629.1006489511348, 873.7389005196391]]",[0.9734863066927658],[8],1693537372570,1600,900,E900937,[국도77호선]15MPOLE(보령방향)외부회전카메라#02,국가교통정보센터(국도),/home/cctv_images\E900937_1693537372570.jpg
"[[1248.2773209596248, 1529.7270120350317, 629.1006489511348, 861.0588187935468]]",[0.6267501028563398],[14],1693537372570,1600,900,E900937,[국도77호선]15MPOLE(보령방향)외부회전카메라#02,국가교통정보센터(국도),/home/cctv_images\E900937_1693537372570.jpg
"[[1248.2773209596248, 153.64463570445255, 629.1006489511348, 553.2459554005466]]",[0.5175496340931185],[15],1693537372570,1600,900,E900937,[국도77호선]15MPOLE(보령방향)외부회전카메라#02,국가교통정보센터(국도),/home/cctv_images\E900937_1693537372570.jpg
"[[1248.2773209596248, 378.7271725298387, 629.1006489511348, 817.9619033370351]]",[0.6886915499356147],[7],1693537372570,1600,900,E900937,[국도77호선]15MPOLE(보령방향)외부회전카메라#02,국가교통정보센터(국도),/home/cctv_images\E900937_1693537372570.jpg
"[[1248.2773209596248, 494.3458213943728, 629.1006489511348, 93.60403128932225]]",[0.5677935041894298],[14],1693537372570,1600,900,E900937,[국도77호선]15MPOLE(보령방향)외부회전카메라#02,국가교통정보센터(국도),/home/cctv_images\E900937_1693537372570.jpg
"[[1248.2773209596248, 319.17590322227113, 629.1006489511348, 381.4399640166728]]",[0.7030921069514281],[20],1693537372570,1600,900,E900937,[국도77호선]15MPOLE(보령방향)외부회전카메라#02,국가교통정보센터(국도),/home/cctv_images\E900937_1693537372570.jpg
